variableStep chrom=chr2
1	47
90001	29
100001	29
110001	26
120001	26
130001	27
140001	5
150001	2
160001	0
170001	0
180001	0
190001	0
200001	2
210001	10
220001	26
230001	15
240001	10
250001	28
260001	26
270001	9
280001	22
290001	28
300001	2
310001	30
320001	34
330001	22
340001	55
350001	5
360001	20
370001	35
380001	23
390001	16
400001	21
410001	37
420001	0
430001	18
440001	32
450001	31
460001	6
470001	0
480001	0
490001	0
500001	0
510001	14
520001	2
530001	5
540001	2
550001	1
560001	6
570001	2
580001	31
590001	15
600001	4
610001	0
620001	3
630001	10
640001	17
650001	0
660001	15
670001	21
680001	8
690001	0
700001	0
710001	0
720001	0
730001	0
740001	0
750001	0
760001	2
770001	0
780001	4
790001	0
800001	0
810001	0
820001	0
830001	0
840001	0
850001	0
860001	0
870001	0
880001	2
890001	0
900001	0
910001	1
920001	0
930001	0
940001	0
950001	10
960001	1
970001	0
980001	0
990001	0
1000001	0
1010001	0
1020001	0
1030001	0
1040001	0
1050001	1
1060001	0
1070001	2
1080001	6
1090001	2
1100001	6
1110001	0
1120001	0
1130001	7
1140001	0
1150001	13
1160001	19
1170001	12
1180001	2
1190001	0
1200001	22
1210001	9
1220001	0
1230001	0
1240001	0
1250001	2
1260001	1
1270001	0
1280001	0
1290001	0
1300001	2
1310001	0
1320001	2
1330001	0
1340001	0
1350001	11
1360001	79
1370001	50
1380001	55
1390001	26
1400001	30
1410001	6
1420001	6
1430001	7
1440001	17
1450001	19
1460001	16
1470001	16
1480001	14
1490001	13
1500001	21
1510001	52
1520001	33
1530001	34
1540001	37
1550001	79
1560001	103
1570001	92
1580001	85
1590001	76
1600001	69
1610001	53
1620001	63
1630001	25
1640001	50
1650001	2
1660001	0
1670001	0
1680001	0
1690001	0
1700001	0
1710001	50
1720001	84
1730001	77
1740001	103
1750001	31
1760001	67
1770001	4
1780001	37
1790001	15
1800001	8
1810001	5
1820001	0
1830001	21
1840001	75
1850001	40
1860001	59
1870001	81
1880001	108
1890001	57
1900001	24
1910001	53
1920001	41
1930001	18
1940001	29
